delivery_id,order_id,delivery_status,delivery_time,rider_id
398,7234,Delivered,10:31:54,64
5506,7235,Delivered,22:22:48,46
3237,7236,Delivered,11:35:37,51
1845,7237,Not Delivered,07:19:44,59
8058,7238,Not Delivered,09:32:36,36
3905,7239,Not Delivered,11:52:26,40
9557,7240,Not Delivered,21:54:34,30
6403,7241,Not Delivered,15:33:20,73
4849,7242,Delivered,22:28:48,88
4116,7243,Delivered,09:15:05,76
9100,7244,Delivered,21:50:33,86
7896,7245,Delivered,09:14:50,96
8494,7246,Not Delivered,20:11:37,66
2313,7247,Delivered,07:24:46,88
5070,7248,Delivered,18:53:00,9
6945,7249,Not Delivered,08:00:32,37
2137,7250,Not Delivered,16:51:43,17
9188,7251,Delivered,06:27:30,56
3949,7252,Delivered,11:53:35,77
8899,7253,Not Delivered,18:19:07,14
6593,7254,Delivered,19:47:11,65
9789,7256,Not Delivered,12:19:07,44
994,7257,Delivered,18:02:16,32
9706,7258,Not Delivered,12:31:21,57
6999,7259,Not Delivered,14:58:09,79
5996,7260,Delivered,22:46:24,52
2607,7261,Not Delivered,18:06:30,46
2657,7262,Not Delivered,19:22:38,61
3621,7263,Not Delivered,19:17:32,41
5758,7264,Not Delivered,16:12:24,85
6255,7265,Not Delivered,14:07:43,36
5252,7266,Delivered,22:56:39,90
4615,7267,Not Delivered,22:26:56,56
9858,7268,Not Delivered,21:42:39,92
3700,7269,Not Delivered,18:32:25,78
4059,7270,Not Delivered,22:53:04,100
7936,7271,Delivered,08:51:32,81
8431,7272,Not Delivered,09:06:49,26
817,7273,Not Delivered,19:38:27,1
6932,7274,Delivered,13:12:56,39
386,7275,Not Delivered,08:32:56,29
2941,7276,Delivered,18:18:47,24
5480,7277,Delivered,07:04:34,60
8408,7278,Not Delivered,14:19:10,15
7468,7279,Not Delivered,15:25:37,73
2952,7280,Not Delivered,10:38:18,95
6793,7281,Not Delivered,21:13:22,29
7270,7282,Delivered,12:46:50,58
1756,7283,Not Delivered,17:28:15,20
7266,7284,Not Delivered,22:05:11,58
1638,7285,Delivered,16:04:53,57
4923,7286,Not Delivered,07:47:57,69
912,7287,Delivered,12:40:18,1
152,7288,Not Delivered,07:39:08,81
4739,7289,Not Delivered,13:18:13,77
334,7290,Delivered,18:27:05,84
5671,7291,Not Delivered,11:50:15,98
8113,7292,Delivered,18:38:20,78
7392,7293,Not Delivered,19:36:18,60
9371,7294,Not Delivered,16:15:59,75
5246,7295,Delivered,14:54:04,54
2801,7296,Not Delivered,18:48:15,53
5005,7297,Not Delivered,18:43:40,55
8447,7298,Delivered,12:02:05,57
1841,7299,Delivered,09:37:03,63
1155,7300,Not Delivered,07:36:03,62
149,7301,Delivered,21:41:40,58
2166,7302,Not Delivered,14:18:43,64
313,7303,Delivered,12:51:25,83
9489,7304,Not Delivered,13:09:48,7
2514,7305,Delivered,14:54:14,75
653,7307,Delivered,08:31:02,30
195,7308,Not Delivered,08:57:25,88
7565,7309,Delivered,22:01:34,62
6499,7310,Delivered,21:56:16,9
8799,7311,Not Delivered,14:28:29,44
9447,7312,Delivered,14:43:03,28
3475,7313,Not Delivered,13:01:08,85
9128,7314,Delivered,23:19:16,69
4282,7315,Not Delivered,20:57:05,53
6252,7316,Delivered,16:24:08,17
4194,7317,Delivered,20:32:01,94
6709,7318,Not Delivered,20:51:52,75
1015,7319,Not Delivered,08:23:47,10
5655,7320,Delivered,16:42:41,47
5153,7321,Not Delivered,07:00:02,60
8655,7322,Not Delivered,20:15:39,60
7320,7323,Delivered,12:29:59,36
8239,7324,Delivered,11:08:04,65
5112,7325,Delivered,22:26:16,41
8803,7326,Delivered,06:53:42,9
9044,7327,Delivered,15:09:26,43
7350,7328,Not Delivered,10:10:07,94
4047,7329,Delivered,11:12:49,84
4082,7330,Not Delivered,15:16:40,37
7983,7331,Delivered,11:01:36,68
6902,7332,Delivered,18:32:55,70
1532,7333,Delivered,19:19:13,92
4105,7334,Not Delivered,16:25:17,39
2538,7335,Delivered,17:00:30,23
7018,7336,Delivered,11:47:57,95
2577,7337,Not Delivered,14:27:06,8
1418,7338,Delivered,08:39:40,78
1773,7339,Delivered,16:42:32,16
5303,7341,Delivered,15:05:26,84
172,7342,Delivered,20:31:38,80
957,7343,Not Delivered,12:40:55,9
7316,7344,Not Delivered,21:52:53,62
8352,7345,Delivered,07:44:41,80
4447,7346,Delivered,14:02:15,95
570,7347,Not Delivered,17:42:58,7
2386,7348,Delivered,22:24:48,90
2900,7349,Not Delivered,12:03:08,70
7590,7350,Delivered,20:35:55,27
4985,7351,Not Delivered,21:01:58,61
5642,7352,Not Delivered,22:52:34,45
1857,7353,Not Delivered,08:19:47,88
8253,7354,Delivered,23:28:06,47
4633,7355,Not Delivered,08:04:14,57
9593,7357,Delivered,18:51:40,75
8673,7358,Delivered,18:55:25,95
321,7359,Delivered,21:39:16,73
5727,7360,Delivered,15:39:58,14
960,7361,Not Delivered,19:30:33,51
7899,7362,Not Delivered,11:24:28,77
7812,7363,Not Delivered,13:22:12,35
8037,7364,Not Delivered,18:45:37,88
5258,7365,Not Delivered,18:46:19,69
7402,7366,Not Delivered,12:39:15,44
4533,7367,Delivered,11:50:09,61
5440,7368,Delivered,22:28:32,57
1788,7369,Delivered,10:03:36,88
3066,7370,Not Delivered,12:21:08,19
9519,7372,Not Delivered,22:09:18,78
7911,7373,Delivered,14:04:36,81
2408,7374,Delivered,21:08:43,81
7990,7375,Delivered,09:18:42,13
9775,7376,Delivered,09:56:58,27
9400,7377,Not Delivered,19:28:49,92
1910,7378,Delivered,17:28:15,16
9033,7379,Delivered,16:30:08,80
4234,7380,Delivered,15:35:02,1
5388,7381,Delivered,08:46:12,72
6413,7382,Delivered,20:58:58,7
1692,7383,Not Delivered,19:50:04,8
8258,7384,Not Delivered,19:47:49,96
2782,7385,Delivered,11:49:10,93
6363,7386,Not Delivered,16:08:41,93
9345,7387,Not Delivered,20:45:08,58
2695,7388,Not Delivered,12:26:58,73
3422,7389,Not Delivered,19:16:37,79
5871,7390,Delivered,23:08:21,74
6887,7391,Delivered,10:53:47,96
5283,7392,Not Delivered,14:37:28,97
4900,7393,Not Delivered,21:34:01,91
7382,7394,Not Delivered,20:05:11,48
7004,7395,Not Delivered,14:12:35,99
5417,7396,Delivered,17:22:00,12
9726,7397,Delivered,16:38:17,46
5757,7398,Not Delivered,14:14:58,17
8516,7399,Not Delivered,09:11:42,7
9890,7400,Not Delivered,15:27:17,93
2206,7401,Delivered,18:43:12,88
2314,7402,Delivered,09:07:45,55
5733,7403,Delivered,07:59:44,21
2850,7404,Not Delivered,18:14:58,53
995,7405,Delivered,08:25:02,79
4415,7406,Not Delivered,10:56:57,59
9755,7407,Not Delivered,07:01:52,92
5567,7408,Not Delivered,11:21:06,14
6328,7409,Not Delivered,16:49:29,68
5969,7410,Not Delivered,14:17:03,91
670,7411,Delivered,07:22:29,68
8546,7412,Delivered,19:16:20,75
9816,7413,Delivered,13:29:35,69
9404,7414,Not Delivered,20:23:29,77
6385,7415,Not Delivered,14:12:28,24
4304,7416,Delivered,11:22:18,72
1462,7417,Not Delivered,17:37:20,34
2611,7418,Not Delivered,09:32:54,91
3762,7419,Delivered,19:55:43,61
9578,7420,Not Delivered,11:42:34,62
6685,7421,Not Delivered,19:54:51,30
7961,7422,Delivered,13:20:51,85
7591,7423,Not Delivered,08:48:45,62
3710,7424,Delivered,09:48:31,11
9988,7425,Delivered,17:28:13,85
5298,7427,Delivered,09:16:44,91
8110,7428,Not Delivered,17:32:19,21
9700,7429,Not Delivered,13:29:41,34
5293,7430,Delivered,17:40:18,80
8372,7431,Delivered,13:46:25,57
4324,7432,Not Delivered,14:33:35,69
6240,7433,Not Delivered,09:48:44,74
2119,7434,Not Delivered,22:25:01,69
8548,7435,Delivered,08:16:42,86
4172,7436,Not Delivered,19:01:19,27
891,7437,Delivered,21:45:03,87
5500,7438,Not Delivered,15:03:44,69
545,7439,Delivered,19:30:57,28
9384,7440,Delivered,20:25:43,97
8249,7441,Delivered,23:45:31,96
6906,7442,Delivered,10:41:32,95
8149,7443,Not Delivered,18:55:53,92
3843,7444,Delivered,23:29:53,65
8628,7445,Delivered,09:38:23,92
2931,7446,Delivered,09:30:27,26
6708,7447,Not Delivered,20:16:25,18
2067,7448,Delivered,16:37:46,54
9522,7449,Delivered,18:11:20,67
9135,7450,Not Delivered,20:42:16,36
9686,7451,Not Delivered,15:36:25,39
1559,7452,Not Delivered,23:13:04,94
1882,7453,Delivered,19:16:07,86
7326,7454,Delivered,13:01:59,92
3248,7455,Delivered,18:12:48,16
8605,7456,Not Delivered,14:22:27,25
4379,7457,Not Delivered,07:14:53,78
5364,7458,Not Delivered,10:30:45,10
749,7459,Delivered,18:03:19,28
113,7460,Not Delivered,17:54:45,37
6035,7461,Not Delivered,12:05:58,56
6565,7462,Not Delivered,15:16:24,12
5132,7463,Delivered,18:33:57,55
1484,7464,Not Delivered,23:15:46,44
8135,7465,Not Delivered,11:48:34,82
2964,7466,Not Delivered,21:04:01,77
7995,7467,Delivered,12:45:54,8
9199,7468,Not Delivered,19:12:43,89
7614,7469,Not Delivered,22:43:06,76
7807,7470,Not Delivered,22:36:53,11
6069,7471,Not Delivered,10:34:34,35
8501,7472,Delivered,09:08:47,8
3281,7473,Not Delivered,08:25:46,13
8105,7474,Not Delivered,17:44:07,92
5205,7475,Delivered,17:44:25,32
5849,7476,Not Delivered,15:50:49,43
461,7477,Not Delivered,15:16:37,32
8972,7478,Not Delivered,10:48:55,20
9162,7479,Not Delivered,20:37:06,78
8638,7480,Not Delivered,13:01:58,32
6114,7481,Delivered,08:50:56,61
6427,7482,Delivered,18:24:55,84
4515,7483,Delivered,20:36:51,26
1888,7484,Not Delivered,13:09:47,14
7866,7485,Not Delivered,15:44:43,86
4241,7486,Delivered,19:13:39,15
4943,7487,Delivered,12:58:59,50
732,7488,Delivered,18:44:55,20
7267,7489,Delivered,20:41:34,11
5734,7490,Not Delivered,10:57:44,96
3361,7491,Not Delivered,20:16:07,12
1853,7492,Not Delivered,22:18:44,39
2423,7493,Not Delivered,17:10:09,59
8202,7494,Not Delivered,11:33:44,39
3774,7495,Not Delivered,06:54:44,64
2897,7496,Delivered,18:35:18,59
4264,7497,Not Delivered,18:39:42,11
923,7498,Not Delivered,17:07:11,33
4075,7499,Not Delivered,12:24:57,19
6158,7500,Not Delivered,20:25:27,27
5250,7501,Delivered,13:29:54,67
9805,7502,Not Delivered,17:02:25,71
9609,7503,Not Delivered,18:33:33,18
2739,7504,Delivered,17:05:46,6
2467,7505,Not Delivered,19:39:17,76
9940,7506,Delivered,17:23:56,50
4484,7507,Not Delivered,14:07:30,91
8066,7508,Not Delivered,19:59:20,2
2858,7509,Not Delivered,20:15:04,75
890,7510,Not Delivered,07:03:42,56
3369,7511,Delivered,14:40:30,49
5619,7512,Not Delivered,21:37:49,28
53,7514,Not Delivered,17:24:33,20
2069,7515,Delivered,10:49:02,26
8502,7517,Not Delivered,19:40:15,33
629,7518,Delivered,10:08:14,72
4788,7519,Not Delivered,07:07:29,89
8154,7520,Delivered,09:39:41,5
516,7521,Not Delivered,09:17:53,46
4334,7522,Not Delivered,16:04:21,59
7836,7523,Delivered,22:55:38,54
8421,7524,Not Delivered,08:49:53,11
647,7525,Not Delivered,14:07:53,21
7935,7526,Delivered,14:07:11,28
517,7527,Not Delivered,13:35:54,83
2905,7528,Not Delivered,08:57:48,14
3036,7529,Not Delivered,09:19:49,7
7515,7530,Not Delivered,21:07:38,59
8753,7531,Not Delivered,21:02:26,1
143,7532,Delivered,18:48:00,19
6243,7533,Not Delivered,12:16:13,52
8128,7534,Not Delivered,07:53:41,7
530,7535,Not Delivered,10:34:44,55
9945,7536,Delivered,18:47:56,96
268,7537,Delivered,18:18:06,19
8693,7538,Delivered,11:07:26,72
286,7539,Not Delivered,21:43:12,39
3042,7540,Not Delivered,17:35:11,13
4431,7541,Not Delivered,07:42:52,92
7348,7542,Not Delivered,17:50:16,71
5750,7543,Not Delivered,16:59:38,41
4967,7544,Not Delivered,06:11:55,24
4069,7545,Not Delivered,10:30:56,14
7862,7546,Delivered,12:35:17,13
2348,7547,Delivered,19:42:55,62
1153,7548,Not Delivered,19:55:33,88
4976,7549,Delivered,16:06:46,92
3019,7551,Not Delivered,22:12:43,2
731,7552,Delivered,21:51:20,27
7370,7553,Delivered,14:58:46,84
5499,7554,Not Delivered,16:08:14,77
4520,7555,Delivered,20:39:54,74
9488,7556,Not Delivered,09:03:18,86
366,7557,Delivered,10:10:06,7
9045,7558,Not Delivered,07:34:12,20
3576,7559,Not Delivered,11:43:31,3
4348,7560,Delivered,07:55:56,43
3773,7561,Delivered,12:01:29,16
6967,7562,Not Delivered,18:15:29,34
4433,7563,Delivered,18:28:33,38
3858,7564,Delivered,15:00:54,60
8981,7565,Not Delivered,15:34:09,85
4114,7566,Delivered,16:26:15,37
3582,7567,Not Delivered,20:15:09,25
360,7568,Delivered,20:10:25,35
1051,7569,Delivered,23:20:57,66
5775,7570,Not Delivered,14:31:00,52
9421,7571,Not Delivered,16:33:07,50
8618,7572,Not Delivered,23:07:08,73
5913,7573,Not Delivered,11:21:02,79
5398,7574,Delivered,14:39:17,34
5194,7575,Not Delivered,23:25:51,61
9662,7576,Not Delivered,15:23:26,67
4394,7577,Delivered,17:42:50,37
3764,7578,Not Delivered,17:47:39,85
2211,7579,Delivered,17:13:59,44
6306,7580,Not Delivered,07:33:07,18
8286,7581,Not Delivered,12:13:00,91
5125,7582,Not Delivered,11:30:41,76
5197,7583,Delivered,09:40:46,61
7959,7584,Delivered,11:10:48,99
76,7585,Delivered,12:22:23,92
9233,7586,Not Delivered,19:54:47,13
1839,7587,Delivered,14:53:01,89
1931,7588,Not Delivered,08:52:10,53
5483,7589,Delivered,22:27:57,87
326,7590,Delivered,14:24:27,15
4645,7591,Not Delivered,20:18:48,79
6662,7592,Delivered,19:51:47,5
5707,7593,Not Delivered,21:02:03,75
1975,7594,Not Delivered,18:20:19,10
7821,7595,Not Delivered,08:33:23,95
5651,7596,Delivered,11:19:34,26
6382,7597,Not Delivered,10:24:43,44
8381,7598,Delivered,14:52:12,85
4174,7599,Not Delivered,13:52:04,70
8975,7600,Not Delivered,19:38:01,66
5673,7601,Delivered,18:46:25,51
4408,7602,Delivered,12:37:24,30
5072,7603,Delivered,07:45:55,9
4140,7604,Delivered,18:04:35,55
7710,7605,Delivered,13:53:34,93
2891,7606,Not Delivered,19:00:14,75
3925,7607,Not Delivered,16:43:02,74
8719,7608,Delivered,14:43:18,25
2078,7610,Delivered,16:41:02,2
8914,7611,Not Delivered,19:41:00,70
4041,7612,Not Delivered,08:59:11,54
8268,7613,Delivered,12:59:20,46
9640,7614,Not Delivered,11:12:06,22
4684,7615,Delivered,22:12:37,96
1009,7616,Not Delivered,20:40:32,32
5741,7617,Delivered,11:33:46,60
6159,7618,Delivered,20:41:30,46
2712,7619,Delivered,09:21:29,49
9577,7620,Delivered,19:54:36,87
7549,7621,Delivered,07:35:24,84
1530,7622,Not Delivered,14:38:07,22
5425,7623,Not Delivered,15:39:58,63
7454,7624,Not Delivered,21:35:07,62
2797,7625,Not Delivered,22:33:40,9
984,7626,Delivered,07:11:44,59
7017,7627,Not Delivered,07:28:05,68
8725,7628,Delivered,08:43:23,47
1080,7629,Delivered,14:09:17,99
202,7630,Delivered,12:12:03,66
8079,7631,Delivered,07:33:05,10
2848,7632,Delivered,22:17:59,30
4195,7633,Not Delivered,08:52:50,82
5539,7634,Not Delivered,13:37:56,13
7986,7635,Delivered,17:33:52,6
5445,7636,Not Delivered,21:46:12,37
8866,7638,Not Delivered,10:54:17,73
8927,7639,Delivered,14:38:27,38
4632,7640,Not Delivered,12:23:16,27
9719,7641,Not Delivered,21:57:51,36
948,7642,Not Delivered,18:21:19,75
8023,7644,Delivered,17:17:50,92
9607,7645,Delivered,08:14:58,12
101,7646,Delivered,11:49:41,70
911,7647,Delivered,21:08:30,65
2765,7648,Delivered,22:54:36,96
3053,7649,Not Delivered,17:17:59,61
5834,7650,Not Delivered,21:44:20,59
9666,7651,Not Delivered,14:50:01,58
2975,7652,Not Delivered,06:46:40,41
2499,7653,Not Delivered,15:14:08,21
7804,7654,Delivered,16:02:35,35
9414,7655,Not Delivered,15:13:37,82
4077,7656,Not Delivered,07:14:17,45
8120,7657,Delivered,22:04:59,23
5596,7658,Not Delivered,09:14:07,25
1768,7660,Not Delivered,08:56:10,91
1822,7661,Not Delivered,08:14:19,91
1783,7662,Not Delivered,11:19:57,91
2645,7664,Delivered,16:03:29,37
6527,7665,Delivered,11:39:37,59
5211,7666,Not Delivered,20:31:37,66
9558,7667,Delivered,14:53:45,89
4581,7668,Not Delivered,17:37:39,81
5686,7669,Delivered,08:49:16,29
2440,7670,Delivered,12:44:25,36
124,7671,Not Delivered,19:43:36,69
6987,7672,Not Delivered,12:03:56,26
1634,7673,Not Delivered,20:59:53,37
5158,7674,Not Delivered,13:01:07,100
8057,7675,Delivered,20:53:30,43
1596,7676,Not Delivered,13:56:47,11
4656,7677,Delivered,14:05:48,99
6289,7678,Delivered,21:46:21,93
2160,7679,Not Delivered,21:59:17,41
2262,7680,Not Delivered,13:06:07,35
5082,7681,Not Delivered,13:23:13,11
2230,7682,Not Delivered,09:09:21,29
5988,7683,Delivered,11:51:22,82
6553,7684,Not Delivered,14:46:46,59
4121,7685,Delivered,12:42:05,57
4330,7686,Not Delivered,21:39:17,12
3423,7687,Not Delivered,13:32:15,55
2153,7688,Not Delivered,12:57:48,75
9928,7689,Not Delivered,21:14:37,89
4258,7690,Not Delivered,22:27:27,52
6877,7691,Not Delivered,19:01:15,17
2708,7692,Delivered,07:29:13,33
6074,7693,Not Delivered,13:29:04,35
5007,7694,Not Delivered,13:31:38,75
1463,7695,Delivered,10:48:53,76
8634,7696,Delivered,15:30:01,27
956,7697,Not Delivered,16:24:50,87
244,7698,Delivered,22:38:43,83
2284,7699,Not Delivered,18:11:35,100
4694,7700,Delivered,20:01:02,48
802,7701,Not Delivered,17:22:13,65
6656,7702,Delivered,06:42:04,100
9982,7703,Delivered,15:55:51,58
7180,7704,Not Delivered,13:37:16,66
6384,7705,Not Delivered,21:52:11,57
4821,7706,Delivered,20:11:44,29
5555,7707,Delivered,07:48:46,74
5281,7708,Not Delivered,12:57:58,86
6048,7709,Not Delivered,22:41:33,82
6156,7710,Delivered,22:18:48,24
7817,7711,Delivered,20:54:05,57
6376,7712,Delivered,16:32:43,73
536,7713,Not Delivered,18:17:00,29
3877,7714,Not Delivered,19:49:38,93
3980,7715,Delivered,15:54:36,36
6099,7716,Not Delivered,08:37:32,66
29,7717,Delivered,19:48:47,54
2749,7718,Not Delivered,06:55:08,33
6391,7719,Not Delivered,09:34:58,82
4552,7720,Delivered,18:46:10,18
122,7721,Not Delivered,10:12:19,57
4674,7722,Not Delivered,17:20:05,99
5406,7723,Delivered,19:43:36,49
5959,7724,Delivered,11:08:20,64
4182,7725,Delivered,18:12:50,64
5145,7726,Not Delivered,07:10:37,31
6157,7727,Delivered,18:20:16,25
980,7728,Not Delivered,13:22:49,76
289,7729,Not Delivered,17:19:17,53
8599,7730,Not Delivered,19:42:41,13
4042,7731,Not Delivered,17:57:27,19
9306,7732,Not Delivered,15:17:03,43
5159,7733,Delivered,11:28:18,85
712,7734,Not Delivered,13:10:15,18
5939,7735,Delivered,12:22:27,24
4318,7736,Delivered,16:10:23,3
8787,7737,Delivered,19:34:18,11
7464,7738,Delivered,22:39:56,85
8027,7739,Delivered,17:53:15,26
1719,7740,Delivered,18:41:10,97
1510,7741,Not Delivered,13:21:59,21
5538,7742,Not Delivered,08:21:09,10
7687,7743,Not Delivered,12:22:42,27
2281,7744,Not Delivered,22:23:55,20
1997,7745,Not Delivered,13:05:41,71
2341,7746,Delivered,08:37:44,91
2089,7747,Not Delivered,09:58:53,78
123,7748,Not Delivered,21:35:23,49
9587,7749,Delivered,08:20:31,10
248,7750,Not Delivered,15:19:06,10
8011,7751,Not Delivered,17:19:20,33
7289,7752,Delivered,15:10:28,49
5687,7753,Delivered,13:56:01,17
296,7754,Not Delivered,12:27:19,31
5431,7755,Not Delivered,08:05:21,69
9797,7756,Delivered,18:05:15,72
2821,7757,Delivered,20:05:05,39
7609,7758,Delivered,15:43:09,42
5170,7759,Not Delivered,15:04:16,43
5560,7760,Delivered,17:57:21,3
7182,7761,Not Delivered,15:04:27,37
158,7763,Delivered,20:17:02,38
7800,7764,Not Delivered,20:43:20,76
7483,7765,Delivered,17:15:19,65
1521,7766,Delivered,19:27:35,56
5585,7767,Delivered,23:04:36,53
8115,7768,Delivered,12:30:11,98
8378,7769,Delivered,15:40:52,43
5568,7770,Not Delivered,23:15:16,64
7093,7771,Not Delivered,15:09:04,87
214,7772,Not Delivered,21:15:28,95
4791,7773,Not Delivered,11:20:55,33
6366,7774,Delivered,17:39:07,66
2779,7775,Not Delivered,17:21:23,56
1809,7776,Delivered,13:40:57,68
3222,7777,Not Delivered,21:45:08,40
701,7778,Not Delivered,09:08:07,97
7891,7779,Not Delivered,20:21:56,55
734,7780,Delivered,12:30:56,68
7886,7781,Delivered,16:57:03,5
9508,7782,Not Delivered,21:40:20,61
4425,7783,Delivered,11:11:40,73
1949,7785,Not Delivered,16:34:21,25
3819,7786,Not Delivered,23:31:26,15
4557,7787,Not Delivered,19:02:16,21
5887,7788,Not Delivered,21:02:43,94
7706,7789,Not Delivered,16:44:28,61
7931,7790,Delivered,20:17:29,14
2562,7791,Not Delivered,20:26:29,57
7076,7792,Delivered,13:02:05,55
9285,7793,Delivered,19:32:39,12
7782,7794,Delivered,11:09:39,10
7239,7796,Delivered,09:19:16,53
9224,7797,Not Delivered,16:27:09,79
999,7798,Not Delivered,22:23:11,52
864,7799,Not Delivered,20:06:58,3
8008,7800,Not Delivered,19:14:04,64
3821,7801,Delivered,16:40:43,25
1478,7802,Not Delivered,20:36:09,26
5422,7803,Not Delivered,12:37:05,79
5916,7804,Delivered,09:31:00,23
8220,7805,Not Delivered,20:24:10,32
5173,7806,Not Delivered,15:17:20,81
9047,7807,Not Delivered,12:50:54,39
105,7808,Not Delivered,17:21:23,66
8810,7809,Not Delivered,22:14:49,80
4903,7810,Delivered,12:54:24,90
9081,7811,Delivered,07:07:58,61
7373,7812,Not Delivered,11:17:05,4
4016,7813,Not Delivered,17:56:59,43
4750,7814,Not Delivered,15:10:32,55
8176,7815,Not Delivered,13:22:24,33
4475,7816,Not Delivered,15:39:37,98
2405,7817,Delivered,18:50:24,61
5150,7818,Not Delivered,18:55:31,57
6774,7819,Delivered,08:24:59,49
6260,7820,Delivered,13:00:31,76
8492,7821,Not Delivered,12:05:45,17
9289,7822,Delivered,10:43:56,45
1355,7823,Not Delivered,14:37:37,83
6038,7824,Delivered,17:24:44,14
6761,7825,Delivered,18:51:21,75
7921,7826,Not Delivered,09:51:36,24
2761,7827,Not Delivered,14:35:08,41
8084,7828,Not Delivered,10:09:30,45
4947,7829,Delivered,19:40:34,97
632,7830,Delivered,10:32:47,42
5379,7831,Delivered,06:58:25,20
1765,7832,Delivered,18:14:53,31
6995,7834,Delivered,18:11:38,14
7955,7835,Delivered,23:15:48,28
621,7836,Delivered,21:30:27,85
439,7837,Not Delivered,17:45:14,13
1101,7838,Not Delivered,19:02:21,15
9873,7839,Not Delivered,15:32:18,5
3320,7840,Delivered,00:04:14,53
4825,7841,Delivered,10:23:03,37
2771,7842,Not Delivered,19:40:22,88
7880,7843,Not Delivered,00:00:02,57
6332,7844,Delivered,22:34:01,82
8700,7845,Not Delivered,22:43:28,23
1717,7846,Not Delivered,21:31:55,64
6095,7847,Not Delivered,20:44:06,92
3114,7848,Not Delivered,16:53:09,34
5221,7849,Not Delivered,19:08:41,60
3505,7850,Delivered,11:52:44,10
3586,7851,Delivered,14:17:32,13
4498,7852,Not Delivered,20:08:37,11
7167,7853,Delivered,15:30:38,3
9738,7854,Delivered,19:01:55,67
8287,7855,Not Delivered,16:00:54,24
9567,7856,Not Delivered,17:54:47,60
2121,7857,Not Delivered,10:09:19,3
4128,7858,Not Delivered,11:11:25,67
807,7859,Not Delivered,09:42:53,64
8112,7860,Not Delivered,19:16:55,69
1125,7861,Delivered,08:06:25,93
8621,7862,Delivered,20:57:56,82
4956,7863,Delivered,18:04:58,29
7848,7864,Not Delivered,10:40:23,39
8570,7865,Delivered,16:47:21,47
2470,7866,Delivered,08:29:52,49
1631,7867,Not Delivered,19:23:38,26
81,7868,Delivered,16:12:37,83
4428,7869,Not Delivered,21:30:08,53
2877,7870,Delivered,22:23:27,100
6693,7871,Not Delivered,21:49:24,57
5368,7872,Delivered,16:02:18,1
6485,7873,Delivered,17:12:46,41
1630,7874,Delivered,16:50:33,4
2598,7875,Not Delivered,10:51:20,76
4811,7876,Not Delivered,20:49:27,98
9401,7877,Not Delivered,10:46:06,43
9125,7878,Delivered,17:42:45,74
7745,7879,Delivered,20:28:44,71
2207,7880,Not Delivered,16:08:46,7
827,7881,Delivered,16:41:49,87
3045,7882,Delivered,10:18:43,6
4727,7883,Delivered,16:51:23,14
4659,7884,Delivered,14:20:00,26
5603,7885,Not Delivered,23:41:12,29
7939,7886,Not Delivered,12:14:42,34
5403,7887,Delivered,10:58:13,43
1865,7888,Not Delivered,10:57:40,84
589,7889,Not Delivered,21:34:13,1
8729,7890,Delivered,11:22:30,7
6746,7891,Not Delivered,21:43:51,55
8419,7892,Delivered,14:51:31,34
5172,7893,Delivered,22:48:47,100
663,7894,Not Delivered,10:33:38,44
2870,7895,Delivered,21:18:30,12
1771,7896,Not Delivered,08:04:16,26
5269,7897,Not Delivered,10:24:53,75
748,7898,Not Delivered,21:42:23,37
4623,7899,Delivered,19:44:56,4
5763,7900,Delivered,17:05:25,31
7446,7901,Delivered,14:46:09,99
3971,7902,Delivered,13:39:03,90
7994,7903,Delivered,19:33:31,15
5448,7904,Delivered,22:15:06,52
9304,7905,Delivered,21:45:46,17
160,7906,Not Delivered,20:49:58,58
5318,7907,Delivered,21:55:02,73
5738,7908,Delivered,18:29:23,12
3673,7909,Not Delivered,11:24:05,34
8262,7910,Delivered,08:35:39,85
5351,7911,Delivered,20:41:18,15
7229,7912,Delivered,07:54:40,2
8136,7913,Delivered,11:14:41,16
6,7914,Not Delivered,22:43:27,44
870,7915,Delivered,13:06:51,23
7388,7916,Not Delivered,14:30:48,21
6018,7917,Not Delivered,08:11:09,96
7818,7918,Not Delivered,23:16:54,33
7319,7919,Delivered,21:26:35,93
5848,7920,Not Delivered,17:38:07,97
9642,7921,Not Delivered,09:44:09,40
3921,7922,Not Delivered,17:36:26,37
6075,7923,Delivered,20:29:45,37
3912,7924,Delivered,19:52:03,93
9906,7925,Delivered,22:23:32,74
4806,7926,Delivered,19:21:33,47
2017,7927,Not Delivered,22:45:28,41
7152,7928,Delivered,18:49:43,88
8800,7929,Not Delivered,15:21:21,25
7943,7930,Not Delivered,17:45:13,21
5898,7931,Delivered,07:50:21,43
6292,7932,Not Delivered,17:25:09,2
4043,7933,Not Delivered,12:23:05,95
5990,7934,Not Delivered,07:29:32,97
8493,7936,Delivered,11:52:23,76
9495,7937,Delivered,20:59:11,3
8055,7939,Not Delivered,18:50:46,19
1534,7940,Not Delivered,22:12:10,17
1696,7941,Delivered,12:43:46,31
5407,7942,Delivered,09:22:31,30
6057,7943,Not Delivered,22:00:46,10
6009,7944,Not Delivered,17:58:08,25
2450,7945,Delivered,09:04:34,23
8532,7946,Delivered,22:07:15,83
6049,7947,Not Delivered,15:21:48,13
5866,7948,Delivered,21:56:30,95
3038,7949,Delivered,22:12:26,34
9092,7950,Not Delivered,09:57:36,1
4905,7951,Delivered,21:20:15,46
9329,7952,Delivered,17:36:41,59
3970,7953,Not Delivered,16:54:38,38
