order_id,customer_id,resturant_id,order_item,order_date,order_time,order_status,total_amount
8024,25,53, Hara Bhara Kabab,27-02-2023,13:27:50,On Hold,250
8025,89,31, Hara Bhara Kabab,23-05-2024,08:51:40,Completed,228
8026,14,69, Malabar Parotta,08-12-2024,15:31:45,Delivered,374
8027,84,87, Veg Frankies,06-06-2024,17:39:38,Failed,366
8028,44,14, Paneer Tikka,20-06-2024,16:17:43,Processing,407
8029,13,12, Veg Hakka Noodles,06-04-2023,09:10:03,Delivered,338
8030,100,66, Pesarattu,13-06-2024,10:13:14,Shipped,202
8031,25,26, Sambar,23-05-2024,08:09:22,Shipped,297
8032,58,46, Pani Puri,13-06-2023,12:12:19,Cancelled,394
8033,42,1, Baingan Bharta,26-10-2024,14:04:31,On Hold,360
8034,54,59, Kadai Paneer,18-10-2024,20:16:25,Processing,412
8035,43,91, Bhel Puri,06-01-2023,19:24:25,Returned,313
8036,22,21, Ragda Pattice,24-08-2024,17:59:48,Processing,207
8037,38,75, Pesarattu,11-01-2023,16:32:55,Refunded,200
8038,84,69, Gobi Paratha,04-01-2024,09:15:23,Refunded,343
8039,61,56, Veg Manchurian,18-05-2023,09:59:09,Shipped,328
8040,66,53, Vegetable Kathi Roll,15-09-2024,13:43:15,Shipped,383
8041,73,56, Rava Upma,29-02-2024,12:50:56,Cancelled,210
8042,39,30, Rava Upma,17-08-2024,19:40:40,Shipped,297
8043,11,65, Veg Momos,21-08-2024,19:07:18,Shipped,212
8044,38,33, Beetroot Thoran,10-11-2024,13:30:21,Refunded,339
8045,59,40, Paneer Makhmali,02-03-2024,15:57:04,Delivered,439
8046,99,13, Veg Spring Roll,20-05-2023,21:04:06,Completed,404
8047,12,29, Tomato Rice,02-01-2024,18:41:04,Processing,330
8048,98,47, Pongal,16-01-2023,17:08:43,Processing,263
8049,26,29, Veg Momos,27-02-2023,21:16:08,Failed,294
8050,37,62, Paneer Tikka,15-01-2024,09:00:53,Failed,275
8051,42,48, Dal Makhani,21-08-2024,19:46:34,Delivered,262
8052,27,93, Veg Pulao,24-06-2023,19:29:13,Returned,257
8053,3,57, Rajma Masala,27-03-2024,11:57:56,Failed,405
8054,47,61, Paneer Tikka,09-06-2023,08:56:57,Completed,344
8055,79,1, Mysore Dosa,23-06-2024,21:15:33,Cancelled,357
8056,87,93, Rava Dosa,05-03-2024,12:27:02,Shipped,353
8057,88,66, Veg Spring Roll,26-04-2024,14:23:21,Pending,269
8058,48,77, Malai Kofta,22-12-2024,16:02:19,Shipped,217
8059,8,85, Veg Biryani,20-10-2024,08:21:11,On Hold,251
8060,48,36, Veg Frankies,20-06-2023,20:51:34,Pending,217
8061,84,48, Kadai Paneer,15-11-2023,12:37:50,Delivered,358
8062,52,57, Dal Makhani,15-09-2024,06:57:34,Completed,372
8063,97,33, Dum Aloo,22-05-2023,06:32:25,Returned,251
8064,13,52, Pongal,26-10-2024,09:16:55,Pending,301
8065,99,67, Handvo,05-02-2024,19:45:58,Processing,295
8066,71,87, Paneer Korma,29-07-2024,10:10:52,Failed,231
8067,32,50, Sev Puri,15-09-2024,21:17:39,Shipped,446
8068,33,56, Veg Frankies,09-10-2023,13:43:56,Pending,289
8069,63,11, Sheera,06-01-2024,15:34:41,Cancelled,357
8070,26,53, Gobi Paratha,18-09-2023,13:17:54,Completed,331
8071,60,37, Dhokla,01-03-2024,21:33:51,Returned,295
8072,48,14, Dum Aloo,13-10-2024,18:19:33,Processing,257
8073,75,71, Veg Frankies,19-03-2024,20:08:35,Completed,447
8074,32,40, Malabar Parotta,09-09-2023,08:35:57,Cancelled,425
8075,28,47, Pav Bhaji,13-05-2023,18:09:09,Completed,208
8076,28,62, Palak Paneer,09-06-2023,07:17:49,Returned,448
8077,37,60, Hara Bhara Kabab,05-08-2023,16:19:06,Completed,204
8078,91,22, Paneer Tikka,17-06-2024,19:14:59,Cancelled,243
8079,11,100, Rava Upma,28-12-2024,21:55:07,Completed,423
8080,88,16, Kadai Paneer,14-11-2024,09:11:24,Returned,440
8081,94,98, Dum Aloo,14-10-2023,16:07:26,Returned,449
8082,72,42, Patra,12-02-2023,10:24:56,Pending,283
8083,87,80, Lemon Rice,27-03-2024,08:30:01,Processing,347
8084,12,61, Paneer Tikka,08-08-2024,16:58:51,On Hold,424
8085,85,88, Rava Dosa,27-05-2024,09:49:21,Processing,385
8086,86,9, Pani Puri,31-10-2023,08:00:53,On Hold,224
8087,11,71, Vegetable Kathi Roll,30-07-2024,16:28:26,Shipped,243
8088,92,14, Beetroot Thoran,31-12-2023,21:59:34,Pending,311
8089,26,67, Paneer Makhmali,21-09-2024,19:10:30,Refunded,224
8090,95,17, Rasam,12-07-2024,08:55:58,Refunded,373
8091,15,78, Cabbage Poriyal,24-04-2024,17:15:39,Shipped,249
8092,13,22, Pesarattu,21-12-2024,19:48:55,On Hold,385
8093,63,19, Veg Pulao,04-05-2024,10:56:25,Shipped,349
8094,62,31, Veg Frankies,18-02-2023,18:04:29,Refunded,288
8095,98,33, Paneer Tikka,06-03-2024,07:12:27,Cancelled,306
8096,71,8, Pesarattu,16-12-2023,06:52:15,Shipped,415
8097,33,30, Dhokla,26-08-2024,13:51:30,Returned,342
8098,71,49, Kadai Paneer,16-10-2024,13:11:39,Shipped,386
8099,26,12, Sheera,24-09-2023,20:36:36,Pending,285
8100,48,100, Veg Kurma,29-10-2023,10:27:56,Pending,219
8101,44,73, Cabbage Poriyal,29-02-2024,07:13:34,Failed,425
8102,43,48, Malabar Parotta,09-08-2024,07:54:07,Returned,203
8103,89,40, Jackfruit Curry,04-01-2024,07:40:49,Pending,220
8104,1,15, Idli,29-03-2024,13:24:16,Failed,228
8105,72,15, Dal Makhani,26-12-2024,15:51:20,Delivered,315
8106,58,91, Pani Puri,04-11-2024,16:25:38,Failed,240
8107,96,47, Masoor Dal,22-12-2023,19:05:35,Refunded,331
8108,40,74, Sheera,26-08-2023,10:57:01,Delivered,269
8109,80,43, Sheera,21-07-2023,22:05:02,Refunded,384
8110,37,17, Rava Dosa,17-01-2023,19:51:47,Cancelled,332
8111,49,21, Paneer Makhmali,30-04-2023,14:16:27,Delivered,374
8112,95,48, Beetroot Thoran,28-02-2024,21:18:06,Returned,367
8113,46,46, Gobi Paratha,28-12-2023,07:05:20,Completed,434
8114,23,90, Masoor Dal,14-04-2023,08:33:34,Failed,375
8115,85,47, Lauki Kofta,15-05-2023,21:54:49,Failed,321
8116,48,59, Veg Pulao,22-05-2023,15:40:37,Delivered,220
8117,48,64, Veg Hakka Noodles,25-06-2024,07:11:29,Returned,344
8118,23,27, Rajma Masala,15-09-2023,16:03:49,Processing,276
8119,95,43, Lauki Kofta,26-09-2023,21:29:41,Failed,361
8120,43,25, Handvo,26-11-2024,17:57:43,Pending,235
8121,59,27, Veg Samosa,18-11-2023,20:45:20,On Hold,419
8122,67,23, Veg Frankies,12-07-2024,17:20:48,Shipped,388
8123,72,58, Veg Pulao,06-07-2024,10:40:29,Processing,244
8124,53,56, Undhiyu,09-06-2024,13:18:24,Shipped,305
8125,5,16, Bhindi Masala,25-05-2024,16:09:03,Refunded,238
8126,67,20, Chole Bhature,17-03-2024,18:00:17,Completed,240
8127,66,59, Dhokla,09-12-2023,13:23:11,Failed,443
8128,80,38, Dal Makhani,08-01-2023,08:42:39,Returned,403
8129,22,13, Rava Dosa,24-07-2023,14:37:20,Pending,309
8130,31,92, Pesarattu,14-06-2024,18:15:23,Returned,416
8131,16,15, Patra,02-11-2024,22:11:48,Completed,283
8132,65,33, Mysore Dosa,24-10-2023,06:01:01,Shipped,217
8133,89,92, Veg Pakora,15-04-2023,21:37:33,Cancelled,264
8134,79,34, Paneer Tikka,26-07-2024,10:08:10,Processing,349
8135,31,96, Mixed Veg Curry,13-04-2023,14:14:31,Completed,411
8136,85,16, Undhiyu,13-05-2024,17:15:22,Pending,265
8137,48,58, Rajma Masala,15-10-2023,10:53:17,Processing,416
8138,68,17, Bhindi Masala,23-01-2023,09:57:33,Completed,208
8139,74,10, Veg Seekh Kabab,10-01-2023,15:48:35,Refunded,375
8140,48,99, Veg Spring Roll,01-01-2023,12:00:33,Processing,373
8141,96,11, Veg Kurma,01-05-2023,09:43:43,Cancelled,221
8142,58,92, Veg Spring Roll,29-05-2024,14:03:25,Cancelled,328
8143,84,80, Aloo Paratha,20-09-2024,13:20:59,Returned,397
8144,39,82, Pav Bhaji,06-04-2023,19:38:41,Delivered,259
8145,34,54, Lauki Kofta,29-09-2023,19:55:51,Refunded,430
8146,26,39, Sheera,29-12-2024,11:47:41,Returned,438
8147,48,7, Avial,02-05-2023,10:02:41,Returned,415
8148,86,61, Malabar Parotta,05-11-2023,20:12:56,Returned,293
8149,30,11, Khaman,07-06-2023,07:20:43,Pending,227
8150,27,41, Pav Bhaji,23-12-2024,19:36:21,Delivered,294
8151,52,13, Masala Dosa,06-07-2024,21:18:12,Cancelled,294
8152,99,85, Veg Frankies,04-05-2023,11:58:37,Refunded,449
8153,16,25, Dal Dhokli,19-03-2024,20:03:58,On Hold,286
8154,14,83, Beetroot Thoran,19-06-2023,18:05:51,Processing,413
8155,80,43, Avial,24-04-2024,22:05:27,Cancelled,425
8156,23,50, Undhiyu,23-03-2024,11:16:05,Delivered,392
8157,67,1, Aloo Gobi,21-10-2023,17:03:31,Completed,381
8158,30,12, Dal Dhokli,19-12-2024,08:33:00,Processing,341
8159,53,81, Pesarattu,26-04-2023,06:58:46,Cancelled,216
8160,9,9, Veg Frankies,31-10-2024,11:21:28,On Hold,434
8161,64,16, Veg Frankies,17-02-2024,13:01:25,On Hold,385
8162,66,28, Kadai Paneer,21-07-2023,16:35:56,Processing,259
8163,59,63, Veg Hakka Noodles,30-07-2023,19:23:41,Pending,397
8164,48,12, Jeera Aloo,01-09-2023,17:46:20,Refunded,357
8165,56,61, Palak Paneer,22-08-2023,16:44:35,On Hold,395
8166,46,53, Rava Dosa,01-09-2023,07:08:09,Refunded,309
8167,5,11, Rajma Masala,03-01-2024,21:26:28,Returned,416
8168,31,11, Bhel Puri,13-02-2023,09:17:02,Returned,330
8169,2,28, Sev Puri,19-05-2024,16:56:30,Completed,239
8170,19,36, Patra,26-04-2023,07:13:30,Cancelled,406
8171,8,76, Veg Pulao,22-02-2024,18:52:35,Cancelled,233
8172,70,99, Undhiyu,19-06-2024,18:39:38,Returned,277
8173,89,11, Hara Bhara Kabab,09-11-2024,22:25:26,Completed,256
8174,16,19, Dahi Puri,20-09-2024,10:16:56,Returned,248
8175,4,2, Beetroot Thoran,26-07-2023,14:12:03,On Hold,205
8176,43,18, Veg Momos,23-01-2023,19:03:19,Completed,204
8177,85,23, Matar Paneer,10-07-2024,21:16:36,On Hold,444
8178,28,70, Bhel Puri,24-08-2023,09:36:13,Delivered,258
8179,22,29, Veg Seekh Kabab,30-08-2023,19:15:44,Delivered,269
8180,53,81, Baingan Bharta,10-11-2023,11:31:24,On Hold,425
8181,23,4, Handvo,29-01-2024,06:35:22,Cancelled,383
8182,26,74, Mysore Dosa,09-07-2024,16:39:21,Returned,386
8183,77,71, Pesarattu,27-02-2023,09:35:11,Refunded,298
8184,42,51, Pindi Chole,02-10-2024,09:36:47,Returned,289
8185,90,48, Veg Kurma,19-09-2024,20:22:41,Delivered,350
8186,50,81, Veg Samosa,11-03-2024,12:02:41,Processing,241
8187,86,12, Pesarattu,06-04-2024,21:27:21,Cancelled,270
8188,47,17, Veg Manchurian,26-10-2023,19:10:21,Completed,258
8189,26,41, Mixed Veg Curry,14-07-2024,17:37:17,Returned,237
8190,48,87, Pesarattu Upma,21-08-2024,16:59:08,Returned,314
8191,22,46, Rajma Masala,30-08-2024,15:02:18,Processing,377
8192,52,95, Beetroot Thoran,12-04-2024,07:56:53,Pending,210
8193,46,96, Sheera,30-05-2024,19:21:07,Completed,255
8194,16,32, Veg Hakka Noodles,31-01-2024,15:28:55,Failed,293
8195,61,41, Beetroot Thoran,28-04-2024,06:54:39,Failed,431
8196,61,10, Chana Masala,19-02-2023,19:16:45,Shipped,336
8197,95,49, Veg Seekh Kabab,01-02-2024,20:27:57,Processing,325
8198,93,44, Paneer Korma,11-04-2023,16:34:26,On Hold,293
8199,62,97, Sev Puri,23-01-2023,12:49:16,Completed,342
8200,74,90, Ragda Pattice,27-01-2023,08:56:25,Returned,439
8201,99,92, Sev Puri,24-05-2024,06:41:26,Refunded,357
8202,26,87, Veg Manchurian,26-11-2024,09:28:08,Shipped,412
8203,62,98, Pav Bhaji,25-02-2024,18:18:23,Cancelled,251
8204,74,98, Hara Bhara Kabab,03-06-2023,17:08:22,Processing,406
8205,92,95, Sambar,24-07-2024,07:37:53,Completed,274
8206,31,56, Aloo Paratha,02-04-2023,07:44:46,Delivered,381
8207,100,64, Tamarind Rice,05-08-2023,20:16:06,Refunded,407
8208,2,86, Bhindi Masala,25-10-2023,14:04:02,Failed,228
8209,48,52, Ragda Pattice,28-10-2023,12:07:34,Delivered,433
8210,85,59, Pongal,28-04-2024,07:59:04,Cancelled,416
8211,81,59, Tamarind Rice,05-12-2023,10:41:44,Processing,331
8212,49,29, Mysore Dosa,14-08-2023,11:01:35,Shipped,254
8213,84,11, Paneer Butter Masala,02-03-2023,20:24:18,Pending,270
8214,20,95, Lemon Rice,21-11-2024,18:33:53,Shipped,407
8215,33,16, Veg Kurma,09-05-2023,08:26:53,Returned,284
8216,58,20, Cabbage Poriyal,15-09-2023,13:44:46,Shipped,355
8217,48,8, Lemon Rice,24-12-2024,12:03:42,Returned,318
8218,85,24, Khaman,03-05-2024,15:10:16,Completed,354
8219,50,26, Paneer Makhmali,07-02-2024,11:57:12,Processing,257
8220,81,50, Pesarattu Upma,11-06-2023,10:49:21,Processing,201
8221,38,85, Rajma Masala,19-07-2023,07:20:06,Returned,439
8222,1,10, Rajma Masala,17-11-2024,16:47:43,On Hold,414
8223,55,87, Dum Aloo,04-05-2024,18:20:50,On Hold,221
8224,62,92, Aloo Paratha,10-05-2023,18:55:25,Completed,378
8225,75,69, Paneer Butter Masala,28-02-2023,12:32:23,Cancelled,229
8226,96,91, Dahi Puri,20-05-2024,20:00:11,Returned,348
8227,33,71, Mysore Dosa,10-11-2024,11:23:03,Delivered,383
8228,2,30, Pongal,26-01-2023,12:33:37,Refunded,200
8229,96,91, Tamarind Rice,25-11-2023,12:39:29,Refunded,395
8230,46,68, Mysore Dosa,26-10-2024,17:52:49,Cancelled,425
8231,63,16, Dahi Puri,14-03-2023,14:53:14,Cancelled,366
8232,1,72, Veg Biryani,11-04-2023,20:08:23,Shipped,216
8233,99,49, Dal Dhokli,07-12-2023,09:39:16,Refunded,209
8234,53,80, Veg Pulao,17-01-2023,22:08:28,Shipped,224
8235,50,74, Aloo Paratha,06-07-2023,08:41:56,Shipped,393
8236,48,68, Veg Samosa,01-11-2023,07:03:29,On Hold,322
8237,45,66, Dal Makhani,25-10-2023,14:45:49,Failed,280
8238,70,52, Medu Vada,01-06-2024,06:16:40,Cancelled,343
8239,84,59, Hara Bhara Kabab,13-12-2023,22:17:11,On Hold,335
8240,95,93, Aloo Tikki,19-06-2024,15:56:47,Processing,346
8241,79,60, Malai Kofta,06-03-2023,11:46:11,Processing,307
8242,18,98, Avial,13-03-2023,09:44:42,Delivered,339
8243,89,55, Lemon Rice,18-05-2023,12:19:03,Shipped,271
8244,49,3, Undhiyu,08-03-2024,12:47:03,Shipped,393
8245,17,87, Handvo,20-11-2023,09:14:38,On Hold,433
8246,96,81, Palak Paneer,18-01-2023,16:56:14,Refunded,236
8247,68,28, Veg Hakka Noodles,30-12-2024,18:21:45,Failed,347
8248,30,92, Pindi Chole,22-12-2024,18:03:26,Completed,295
8249,71,99, Bhel Puri,04-02-2023,11:11:37,Processing,290
8250,4,48, Lauki Kofta,09-01-2023,06:01:30,Pending,359
8251,2,16, Bhel Puri,06-01-2024,10:09:51,Failed,405
8252,26,83, Dum Aloo,05-01-2023,12:27:22,Returned,414
8253,33,30, Mysore Dosa,05-10-2024,07:01:51,Delivered,397
8254,43,70, Bhel Puri,28-11-2023,18:18:28,Shipped,265
8255,94,37, Tamarind Rice,02-03-2023,07:56:42,Failed,395
8256,77,8, Dahi Puri,30-05-2023,08:49:01,Pending,416
8257,9,87, Beetroot Thoran,06-12-2024,08:03:06,Cancelled,418
8258,26,100, Paneer Makhmali,11-11-2024,18:16:16,Completed,291
8259,87,78, Khaman,07-07-2023,21:12:28,Refunded,352
8260,67,52, Onion Bhaji,07-04-2024,14:04:20,Shipped,405
8261,98,94, Undhiyu,10-07-2023,18:18:39,Returned,239
8262,50,53, Idli,25-04-2024,12:38:35,Completed,419
8263,15,96, Sambar,01-06-2024,21:13:24,Delivered,311
8264,89,15, Sev Puri,10-02-2024,07:50:08,Failed,320
8265,48,10, Baingan Masala,14-06-2023,16:59:54,Processing,380
8266,62,71, Khaman,18-11-2023,19:38:12,Processing,364
8267,75,40, Dahi Puri,23-11-2023,08:37:15,Processing,241
8268,83,82, Veg Seekh Kabab,28-02-2023,11:44:00,Processing,283
8269,2,22, Veg Samosa,24-01-2024,07:22:54,Pending,361
8270,85,66, Pongal,03-02-2023,14:19:49,Completed,318
8271,83,9, Veg Momos,19-04-2024,10:48:30,Returned,281
8272,88,64, Aloo Paratha,19-04-2024,12:38:19,Completed,210
8273,9,71, Idli,19-09-2024,22:26:44,Cancelled,339
8274,40,59, Khaman,02-09-2024,11:58:50,Pending,331
8275,68,77, Veg Seekh Kabab,01-08-2024,21:07:40,Pending,201
8276,3,97, Sambar,27-05-2023,09:33:44,Returned,381
8277,100,46, Bhindi Masala,01-09-2023,11:11:18,Pending,222
8278,35,78, Khichdi,03-05-2024,17:54:37,Failed,353
8279,70,89, Baingan Bharta,02-11-2023,21:00:10,Delivered,357
8280,12,100, Chana Masala,01-03-2023,18:57:35,Processing,277
8281,78,24, Dhokla,24-02-2024,20:55:37,Delivered,208
8282,63,9, Veg Biryani,08-03-2023,14:02:11,Returned,315
8283,75,4, Beetroot Thoran,22-01-2024,14:08:39,Pending,249
8284,84,20, Lemon Rice,31-05-2024,12:59:53,Shipped,203
8285,42,39, Aloo Paratha,20-10-2023,06:05:02,Completed,419
8286,14,8, Rava Dosa,10-08-2023,15:01:41,Processing,408
8287,90,32, Beetroot Thoran,23-01-2024,11:40:32,Shipped,324
8288,61,93, Bisibelebath,20-07-2023,14:25:09,On Hold,302
8289,61,39, Sambar,07-03-2024,17:43:59,Shipped,320
8290,40,32, Handvo,09-06-2024,15:18:02,Refunded,367
8291,42,95, Sambar,03-01-2023,20:14:47,Failed,201
8292,20,93, Veg Pulao,27-08-2024,15:37:48,Shipped,431
8293,57,92, Tomato Rice,26-03-2024,08:40:00,Pending,373
8294,60,52, Chole Bhature,26-04-2023,22:28:04,Cancelled,215
8295,58,92, Veg Samosa,15-04-2024,09:47:54,Processing,340
8296,56,85, Baingan Masala,17-10-2024,15:27:23,Shipped,355
8297,24,32, Sev Puri,07-06-2023,11:58:50,On Hold,311
8298,2,46, Veg Frankies,27-04-2024,13:41:04,Completed,303
8299,52,38, Veg Pulao,20-01-2023,10:45:58,Shipped,365
8300,95,3, Khichdi,18-06-2024,09:09:18,Pending,380
8301,79,74, Sheera,20-03-2024,15:35:46,Refunded,330
8302,83,57, Paneer Makhmali,25-08-2023,07:12:10,Returned,360
8303,48,30, Veg Frankies,16-12-2024,14:41:06,Delivered,441
8304,100,70, Dhokla,29-10-2023,13:43:30,Failed,435
8305,99,86, Pani Puri,14-01-2024,18:14:25,Processing,275
8306,46,98, Sambar,12-05-2023,21:09:46,Delivered,395
8307,89,82, Baingan Masala,09-01-2023,16:57:36,Returned,409
8308,2,17, Dal Dhokli,05-07-2024,11:54:54,Shipped,265
8309,66,67, Malabar Parotta,20-01-2023,13:57:13,Completed,421
8310,44,1, Lemon Rice,01-02-2024,08:00:58,Returned,230
8311,51,24, Rajma Masala,09-04-2023,17:49:37,Pending,317
8312,77,17, Hara Bhara Kabab,17-03-2024,08:17:48,Delivered,271
8313,16,9, Onion Bhaji,10-10-2024,13:00:30,Refunded,291
8314,22,18, Medu Vada,28-05-2023,14:10:49,Delivered,270
8315,54,28, Onion Bhaji,12-03-2024,07:12:01,Failed,400
8316,49,95, Paneer Korma,01-09-2023,08:22:51,Refunded,270
8317,70,72, Lauki Kofta,09-04-2023,10:31:44,Pending,436
8318,51,55, Aloo Paratha,14-11-2024,11:38:28,Processing,302
8319,55,58, Sambar,06-02-2023,18:35:17,Failed,313
8320,87,83, Veg Spring Roll,11-05-2023,12:11:21,Failed,323
8321,30,77, Baingan Masala,15-08-2023,21:45:37,Cancelled,378
8322,52,61, Khichdi,05-07-2023,12:07:09,Returned,418
8323,22,90, Baingan Bharta,21-08-2023,16:03:52,Processing,347
8324,4,16, Undhiyu,28-07-2024,09:33:34,Shipped,229
8325,17,84, Rava Upma,21-07-2024,21:22:17,Failed,256
8326,31,67, Ragda Pattice,28-10-2023,06:53:38,On Hold,374
8327,84,59, Paneer Makhmali,29-09-2023,11:28:02,Processing,429
8328,68,70, Lauki Kofta,20-07-2023,09:06:00,Failed,420
8329,26,19, Tamarind Rice,23-01-2023,19:06:43,Pending,377
8330,42,31, Patra,04-05-2024,12:11:59,Refunded,200
8331,94,21, Aloo Gobi,28-09-2023,14:51:54,Shipped,221
8332,41,13, Khaman,18-06-2023,22:29:06,Pending,443
8333,45,58, Patra,11-01-2023,18:23:18,Processing,446
8334,24,100, Masala Dosa,08-06-2024,19:02:00,Shipped,443
8335,27,7, Vegetable Kathi Roll,13-01-2024,12:49:59,On Hold,347
8336,25,68, Paneer Butter Masala,26-10-2023,15:00:03,On Hold,436
8337,89,87, Aloo Tikki,30-01-2023,20:29:42,Shipped,429
8338,48,52, Pesarattu,02-10-2024,06:51:02,Processing,334
8339,48,42, Tomato Rice,04-10-2024,06:04:05,On Hold,252
8340,12,15, Idli,10-03-2024,20:38:45,Cancelled,355
8341,77,95, Avial,30-06-2024,07:15:28,Completed,317
8342,34,60, Sev Puri,08-02-2023,14:46:38,Refunded,255
8343,52,82, Rasam,06-01-2023,13:14:49,Shipped,384
8344,32,93, Malai Kofta,28-11-2023,21:26:46,Shipped,276
8345,89,85, Khaman,04-07-2023,16:12:20,Refunded,402
8346,88,78, Vegetable Kathi Roll,26-07-2023,10:54:49,Failed,287
8347,59,42, Aloo Tikki,15-09-2024,14:35:06,Cancelled,318
8348,95,46, Jackfruit Curry,28-12-2023,08:49:57,Cancelled,295
8349,58,87, Bhindi Masala,16-03-2024,06:21:47,Pending,207
8350,44,31, Veg Pulao,18-04-2024,06:00:52,Delivered,425
8351,18,76, Dahi Puri,21-01-2023,10:27:15,Returned,310
8352,51,32, Matar Paneer,27-03-2023,12:27:14,Shipped,430
8353,89,75, Vegetable Kathi Roll,09-03-2024,14:19:35,Pending,337
8354,20,30, Pesarattu,15-02-2023,10:36:26,Refunded,225
8355,67,57, Cabbage Poriyal,16-01-2023,14:11:36,On Hold,212
8356,34,9, Malabar Parotta,25-12-2024,21:08:45,Shipped,232
8357,94,41, Khaman,12-09-2024,21:55:07,Failed,435
8358,30,94, Ragda Pattice,18-01-2024,06:25:24,Shipped,297
8359,8,26, Palak Paneer,13-12-2024,22:28:22,Returned,441
8360,17,38, Undhiyu,10-06-2023,16:21:02,Cancelled,292
8361,48,92, Pesarattu,28-06-2023,10:09:49,Cancelled,349
8362,48,8, Palak Paneer,03-01-2023,16:47:12,Cancelled,391
8363,43,75, Khaman,19-07-2024,18:07:48,Delivered,356
8364,53,23, Sheera,05-01-2024,19:54:22,Cancelled,399
8365,74,3, Tamarind Rice,13-03-2023,13:17:14,Refunded,420
8366,60,92, Pav Bhaji,23-11-2023,22:22:45,Processing,220
8367,14,7, Patra,27-09-2023,18:38:21,Delivered,348
8368,77,66, Medu Vada,15-02-2024,20:18:07,Cancelled,250
8369,96,58, Beetroot Thoran,02-07-2023,21:01:29,Pending,441
8370,91,10, Rava Upma,25-07-2024,12:05:28,Delivered,300
8371,100,37, Baingan Bharta,18-04-2024,13:53:50,Returned,392
8372,13,82, Medu Vada,24-11-2024,06:03:16,Completed,445
8373,44,6, Hara Bhara Kabab,27-04-2023,06:47:26,On Hold,253
8374,99,35, Veg Spring Roll,12-06-2023,22:17:08,Processing,343
8375,92,87, Hara Bhara Kabab,24-10-2024,09:35:40,Failed,275
8376,81,95, Veg Hakka Noodles,14-02-2023,08:22:13,Completed,247
8377,48,15, Dhokla,26-12-2024,10:22:44,Cancelled,370
8378,88,49, Dal Tadka,09-02-2023,16:59:14,Cancelled,291
8379,45,37, Pesarattu Upma,06-12-2023,06:39:36,Returned,292
8380,44,45, Pav Bhaji,02-12-2024,18:53:41,Failed,215
8381,96,79, Khaman,30-11-2024,17:26:07,Processing,348
8382,31,7, Mysore Dosa,31-01-2023,09:55:25,On Hold,288
8383,65,86, Aloo Paratha,14-01-2024,12:51:30,On Hold,236
8384,80,38, Chole Bhature,22-12-2024,11:53:23,Returned,338
8385,81,61, Bisibelebath,25-06-2023,12:53:43,Shipped,322
8386,68,13, Kadai Paneer,09-07-2023,11:26:38,Pending,378
8387,100,86, Undhiyu,06-03-2024,06:24:13,Completed,355
8388,15,23, Matar Paneer,09-10-2024,07:44:23,Completed,312
8389,73,19, Vegetable Kathi Roll,02-04-2023,10:19:35,On Hold,363
8390,100,43, Khaman,04-04-2023,11:40:07,Pending,388
8391,67,26, Baingan Masala,03-01-2024,18:41:05,Failed,425
8392,94,46, Jackfruit Curry,09-09-2024,15:42:29,Cancelled,307
8393,88,57, Veg Frankies,09-10-2023,20:39:52,Pending,449
8394,67,56, Tomato Rice,19-06-2023,11:33:05,Completed,321
8395,87,57, Khaman,09-04-2023,08:13:22,Completed,258
8396,80,57, Veg Momos,04-10-2023,19:23:47,Refunded,287
8397,34,35, Matar Paneer,18-09-2023,06:31:01,Processing,200
8398,56,96, Paneer Butter Masala,20-08-2023,21:24:57,Shipped,268
8399,71,78, Khichdi,07-11-2023,20:35:36,Completed,442
8400,51,1, Dal Tadka,04-04-2024,14:02:22,Completed,377
8401,73,52, Dhokla,06-12-2024,09:10:33,Pending,236
8402,31,44, Mixed Veg Curry,01-06-2023,16:34:13,Delivered,286
8403,72,93, Aloo Tikki,04-10-2024,13:02:50,Returned,439
8404,5,94, Undhiyu,04-09-2023,12:38:42,Failed,381
8405,65,94, Undhiyu,13-02-2023,06:53:46,Pending,278
8406,48,64, Lauki Kofta,18-10-2023,11:14:00,Pending,327
8407,23,100, Dal Dhokli,31-05-2024,18:04:39,Shipped,278
8408,55,25, Veg Samosa,19-12-2024,09:55:00,Refunded,227
8409,95,70, Rava Upma,07-04-2023,19:43:33,Returned,383
8410,75,94, Bisibelebath,24-11-2023,06:52:21,Shipped,225
8411,46,50, Veg Frankies,05-10-2023,14:48:31,Delivered,361
8412,53,66, Matar Paneer,26-06-2023,21:18:24,Pending,384
8413,39,75, Sambar,10-11-2023,10:36:07,Shipped,343
8414,50,58, Pindi Chole,14-01-2023,15:28:44,Refunded,351
8415,89,90, Hara Bhara Kabab,03-09-2024,14:27:20,Refunded,449
8416,49,1, Matar Paneer,03-04-2024,08:42:24,Failed,295
8417,58,61, Onion Bhaji,14-08-2024,07:41:49,Completed,375
8418,49,28, Paneer Makhmali,13-11-2024,12:20:05,Completed,257
8419,97,92, Khaman,31-07-2024,11:27:37,Refunded,295
8420,9,17, Malai Kofta,26-06-2023,17:11:11,Processing,297
8421,72,10, Matar Paneer,30-05-2024,08:29:49,Delivered,386
8422,74,69, Onion Bhaji,08-12-2024,18:08:53,Pending,384
8423,47,18, Bisibelebath,14-11-2024,21:25:40,Pending,258
8424,66,84, Gobi Paratha,02-12-2024,09:48:57,Refunded,436
8425,47,55, Masala Dosa,21-02-2023,14:28:36,Cancelled,366
